user_location,text,category
"Davao City, Davao Region",murag lami mag iced white mocha sa mabugnaw nga panahon karon. 😋,Cold Weather / Temperature Drops
Philippines,"#WeatherAlert: Tropical Depression Auring, the Philippines' first tropical cyclone for 2025, is expected to leave the Philippine Area of Responsibility in a matter of hours. #AuringPH https://t.co/RFME6RCBrV","Storms, Typhoons, and Wind Events"
,Ph values in the negative but I love acid rain #nigga https://t.co/j1JzBPLU8H,Pollution
,"Hot yesterday, cold today. That's not how weather should work",Cold Weather / Temperature Drops
Philippines,The Intertropical Convergence Zone (ITZC) will bring partly cloudy to cloudy skies with isolated rain showers or thunderstorms over Mindanao. (3/4),"Storms, Typhoons, and Wind Events"
,@PhilNews24 Ingat mga kabayan! Tag ulan dulot ng habagat.,Extreme Heat / Heatwaves
Philippines,"#WeatherAlert: The new tropical depression, which formed early Tuesday, June 10, is not directly affecting the Philippines. But the enhanced southwest monsoon will bring more rain. https://t.co/a8JtC4H0u0",Pollution
Philippines,"#WeatherAlert: Zambales, Bataan, and Occidental Mindoro are expected to have heavy to intense rain from the southwest monsoon on Wednesday, June 11. https://t.co/ESd3ZmKMif",Extreme Heat / Heatwaves
"Manila, Philippines","According to the weather forecast from PAGASA, residents of Metro Manila, La Union, Benguet, Tarlac, Pampanga, Bulacan, Cavite, Batangas, Palawan, and Antique can expect occasional rains. This wet weather is being brought about by the southwest monsoon. | via @Beatrice_Cuadra",Extreme Heat / Heatwaves
,Government needs comprehensive disaster risk reduction plan,Geological Events
,"@rptdxx Malamig dito, wala hininga ni satanas @dadzhulyOiL 😂",Cold Weather / Temperature Drops
,@ukdichamodaak humid ho gya hoga na ?,Extreme Heat / Heatwaves
kahelandia,bro lagi nalang akong parang lalagnatin like ulan init literal,Extreme Heat / Heatwaves
"Fayetteville, NC","Today in History (1991) A series of major explosions began inside Mount Pinatubo, a volcano in western Luzon, Philippines—its first eruption in 600 years. #TodayinHistory https://t.co/j27kuY9O7G",Geological Events
,HAHAHAHAH ang init init https://t.co/rWNTILCVEa,Extreme Heat / Heatwaves
,Epicenter is near us. Anyone else here feeling aftershocks?,Geological Events
"Lipa, Batangas, Philippines","@miles_commodore I was scuba diving in the Philippines back in 87, night dive. Banka boat with outriggers on each side. On the way back the waves starting picking up, wind and rain. I said this reminds me of H5O! Smoke was coming from the engine so I told my GF to ask about it, she it's ok...","Storms, Typhoons, and Wind Events"
"Cagayan De Oro City, Northern",Ka tugnaw bas panahon way makig cuddle diya? #altercdo #cdoalter #alterbukidnon #Malaybalay #Valencia,Cold Weather / Temperature Drops
"Baguio City, Cordillera Admin",Inaasahang aabot sa 11 hanggang 19 bagyo ang mabubuo o papasok sa Philippine Area of Responsibility (PAR) ayon sa PAGASA. Basahin: https://t.co/ypVkhhigKi #DWAR1494 #AbanteRadyo https://t.co/9ttJvj55Wf,"Storms, Typhoons, and Wind Events"
,"📍 46 km WSW of Sarangani, Philippines 📏 Magnitude: M5 | Depth: 10 km 📅 2025-06-13 🕐 08:13:18 UTC 📡 Reported by USGS. Stay safe. #earthquake",Geological Events
Republic of the Philippines,"@sh4d0w_cYb3R @malisorn00 Manila is experiencing bad weather lately. I hope P'Faye and her team will take care of her. Same with us FILOS, take care y'all!!! See you in 14!!!! #FayePeraya","Storms, Typhoons, and Wind Events"
"Port Area, Manila",Bagong LPA posibleng maging bagyo–Pagasa https://t.co/IgflRvDnrR,"Storms, Typhoons, and Wind Events"
Quezon City,"General Flood Advisories Issued @6PM, 11 June 2025 Region 5 (Bicol Region) GFA#2 Region 6 (Western Visayas) GFA#16 Region 8 (Eastern Visayas) GFA#12 Region 9 (Zamboanga Peninsula) GFA#1 https://t.co/zOqz6o9xu4","Storms, Typhoons, and Wind Events"
"Manila, Philippines",𝗥𝗔𝗜𝗡𝗬 𝗪𝗘𝗔𝗧𝗛𝗘𝗥 𝗢𝗩𝗘𝗥 𝗠𝗨𝗖𝗛 𝗢𝗙 𝗧𝗛𝗘 𝗖𝗢𝗨𝗡𝗧𝗥𝗬🌧️ Makulimlim at maulan na pagdiriwang ng #Kalayaan2025 ang inaasahan sa malaking bahagi ng bansa dahil sa #habagat at #LPA sa silangan ng Extreme Northern Luzon. Pinakaramdam ang malalakas na pag-ulan ng https://t.co/XlfKi8TzCP,Extreme Heat / Heatwaves
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 18 #NCR_PRSD Issued at: 2:10 AM, 16 June 2025(Monday) Moderate to heavy rainshowers with lightning and strong winds are expected over Laguna within the next 3 hours. The above conditions are being experienced in Quezon(Burdeos, Polillo, Dolores, https://t.co/eZtIS6LWYj","Storms, Typhoons, and Wind Events"
Turn on Notification 🔔,"🚨 🚨 #BreakingNews Heavy rain, strong winds lash Delhi-NCR, storm uproot trees https://t.co/6Hn26Lw1Jl Heavy rain strong winds lash DelhiNCR storm uproot trees #TrendingNews #BigBreaking","Storms, Typhoons, and Wind Events"
Philippines,RT @aybaaanx: LPA X HABAGAT Patuloy na nagpapaulan ang #Habagat sa malaking bahagi ng #Luzon na pinalalakas ng #LowPressureArea sa may ban…,"Storms, Typhoons, and Wind Events"
India,"More #rain and #thunderstorm activity is expected on Sunday (June 15), with the possibility of #hailstorms in isolated areas: #IMD Read: https://t.co/7HbY7fg3aO","Storms, Typhoons, and Wind Events"
she/her 20,gago lakas ng ulan at kulog,"Storms, Typhoons, and Wind Events"
,Ge ampo guro ni laysa nga mag uwan ron ba😣💔💔💔,"Storms, Typhoons, and Wind Events"
,@1234LemonBoy Warm Coffee kay uwan uwan brad,"Storms, Typhoons, and Wind Events"
,Start paying attention to weather patterns. It matters.,General Weather
Namek,natigil agad ung ambon weather😔,"Storms, Typhoons, and Wind Events"
:p,"tangina pinost naren nila ung MV na yon, dun nagsimula yung inis ko maghanap ng fog solution sa fog machine kase wala tlga tumtulong sakin sa tech pota HAHAHAHAHAHAHAH",Pollution
A L B A Y,"RT @climateITA: The Philippines faces alarming climate threats, especially to corn—a key staple crop. Rising heat and erratic rain could sl…",Extreme Heat / Heatwaves
Chases in Edmund and Keysota,"Wedge Tornado near Wadena, Keysota https://t.co/xz1VOfbORX","Storms, Typhoons, and Wind Events"
,Lava Gushes From Philippine Volcano As Ash Spreads To Manila. The sudden eruption of ash and steam forced village,Geological Events
,hindi ko namiss ang humidity ng pinas . anlagkit ko na nasa loob lang naman ako ng bahay,Pollution
,Enjoying the cold pero concerned about climate implications,Cold Weather / Temperature Drops
Bacolod City,Ang ginaw shuta,Extreme Heat / Heatwaves
Bharat,"Thunderstorm development observed over few places of Haryana, West UP very close to Delhi NCR. Monsoon rain just few days away. Significant reduction of temperature expected in coming days. https://t.co/nWOUukhD3v","Storms, Typhoons, and Wind Events"
,HAHAHAHAH ang init init https://t.co/rWNTILCVEa,Pollution
"Cebu City, Central Visayas",Nihunong ra gyud tawn ang uwan 😅 https://t.co/P4nMiSwyYk,"Storms, Typhoons, and Wind Events"
,"Grabe yung fog sa kalsada kanina, halos di ko makita yung road.",General Weather
Republic of the Philippines,Di nagpatinag mag gym kahit na ilang araw na walang tulog at sinabayan pa na bumabagyo kanina🤣,"Storms, Typhoons, and Wind Events"
,napakainit dito sa dubai pero mas mainit ang TP para sa birthday ni jodi!!! we love you judiel #JuneisforJODI,Extreme Heat / Heatwaves
Makati City,Flash flood sa Barangay Camaman-an dulot ng malakas na ulan at LPA; Higit 100 pamilya inilikas. https://t.co/s47hwB1FLh,"Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 2 #NCR_PRSD Issued at: 1:41 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are being experienced in Quezon(Tagkawayan) which may persist within 2 hours and may affect nearby areas. All are advised to take https://t.co/ivS6oWt1LF","Storms, Typhoons, and Wind Events"
,Biglang lumakas yung hangin pero wala namang bagyo.,General Weather
"Manila, Philippines","𝗔𝗙𝗧𝗘𝗥𝗡𝗢𝗢𝗡 𝗧𝗛𝗨𝗡𝗗𝗘𝗥𝗦𝗧𝗢𝗥𝗠 ⛈️ Hanggang sa malalakas na pag-ulan na may kasamang mga kidlat at malakas na hangin ang inaasahan o kasalukuyang nararanasan sa iba't ibang lugar sa Metro Manila, Zambales, Tarlac, Pampanga, Bataan, Cavite, Bulacan, Rizal, Quezon, https://t.co/HpJCorowul","Storms, Typhoons, and Wind Events"
"Quezon City, Philippines 1101",BULKANG KANLAON Buod ng 24 oras na pagmamanman 16 Hunyo 2025 alas-12 ng umaga #KanlaonVolcano Filipino: https://t.co/HSadm5V49G English: https://t.co/1OZgFP8zQK Volcano: Kanlaon Alert Level: 3 Status Alert Level: Mataas na aktibidad Volcanic Earthquake: 6 volcanic https://t.co/4gIJ9megjF,Geological Events
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 5 #NCR_PRSD Issued at: 5:41 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Nueva Ecija, Zambales, Pampanga, Bulacan, Cavite, Batangas and Quezon within the next 2 hours. All are https://t.co/Fp3ag8kEuc","Storms, Typhoons, and Wind Events"
,Di ko alam if sick ako or panahon lang talaga to blame,General Weather
Finance ni @siestarsz,"@siestarsz Gabi na kasi, mahamog",Extreme Heat / Heatwaves
Republic of the Philippines,"#𝐁𝐚𝐧𝐭𝐚𝐲𝐏𝐚𝐧𝐚𝐡𝐨𝐧: As of 1:53PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal &amp; Metro Manila; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/XurobocHoZ","Storms, Typhoons, and Wind Events"
Philippines,"BRING YOUR UMBRELLA! ☔️ As of 12:32 PM on Monday, PAGASA reported that moderate to heavy rainshowers with lightning and strong winds are expected over Zambales, Tarlac, Pampanga, Bataan, Cavite, Bulacan, Metro Manila, Rizal, Quezon, Laguna, Nueva Ecija, and Batangas within the https://t.co/JxILRvvkPI","Storms, Typhoons, and Wind Events"
,RT @wwwide_cart: - MAINIT. parang pinas lang rin pag summer sa time na to + minsan umuulan.. sobrang humid so pack light clothes and comfy…,Extreme Heat / Heatwaves
,Clouds getting darker�rain incoming for sure.,General Weather
,"Maaliwalas ang panahon, ang sarap maglaba.",General Weather
Philippines,"Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail over the rest of Luzon and Visayas, Zamboanga Peninsula, Dinagat Islands, and Surigao del Norte. (3/4)",Extreme Heat / Heatwaves
Philippines,"Due to easterlies, cloudy skies with scattered rains and thunderstorms will prevail in Surigao del Sur and Davao Oriental. (3/4)","Storms, Typhoons, and Wind Events"
,"Binabantayang Low Pressure Area sa kanluran ng Hilagang Luzon, inaasahang magiging bagyo ngayong linggo at tatawaging bagyong #AuringPH; Hanging habagat, umiiral sa nalalabing lugar sa Katimugang Luzon, Visayas at Mindanao, ayon sa @dost_pagasa","Storms, Typhoons, and Wind Events"
,Family emergency plan nyo updated ba? Check nyo now,Geological Events
,ang ganda ng sikat ng araw....ang liwanag sa mata,General Weather
"Davao City, Davao Region",Ang ginaw mo dumanjug,Pollution
,tuo nakog uwan mga luha man diay ni nako haha https://t.co/0VbeWAHeq3,"Storms, Typhoons, and Wind Events"
United Republic,Lakas ng ulan potek!! Wag sana abutan ng baha hahaha,"Storms, Typhoons, and Wind Events"
Quezon City,"General Flood Advisories Issued @6AM, 12 June 2025 Region 5 (Bicol Region) GFA#3 Region 6 (Western Visayas) GFA#17 Region 7 (Central Visayas) GFA#2 Region 8 (Eastern Visayas) GFA#13 https://t.co/MIUzk5IFFp","Storms, Typhoons, and Wind Events"
Laguna,Maulan! andito pa nman ang @EatBulaga sa Chater Road. Maganda sanang humada sa central kaya lang hanggang mamayang hapon pa raw ang typhoon 3 . https://t.co/JMsIojkIy2,"Storms, Typhoons, and Wind Events"
,RT @TVPatrol: Tuluyan nang naging bagyo ang low pressure area sa gitna ng West Philippine Sea nang lumabas ito sa Philippine area of respon…,"Storms, Typhoons, and Wind Events"
PerthSanta 🖤🫶🤍,@jstnbdy_a ga loading pa mahina wifi may bagyo wait lang PERTHSANTA WITH DR ALLY #DRallyGrandopeningxPerthSantaxDomiia,"Storms, Typhoons, and Wind Events"
,@holybibletoday Praying for the monsoon rain to be weakened in my country Philippines ♥️,"Storms, Typhoons, and Wind Events"
Republic of the Philippines,"RT @TVPatrol: Binaha ang ilang lugar sa Pilipinas dahil sa pagbuhos ng malakas na ulang dulot ng habagat at low pressure area. Samantala,…","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Rainfall Advisory No. 12-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 11:00 PM, 12 June 2025(Thursday) All Rainfall Advisory over NCR-PRSD forecast area are now TERMINATED. The public and the Disaster Risk Reduction and Management Offices concerned are",Pollution
"Manila, Philippines",HEAVY RAINFALL WARNING: Asahan ang malalakas na pag-ulan sa mga sumusunod na lugar dahil sa Southwest Monsoon o Habagat ayon sa @dost_pagasa: 🟨YELLOW WARNING: Bataan at Zambales | DZRH News https://t.co/HrZLrH0xg9,"Storms, Typhoons, and Wind Events"
National Capital Region,Nagbabalik na talaga ang demonyong init. 44°C heat index right now. 😭,Pollution
,Who else doesn't own a proper jacket? ?,Cold Weather / Temperature Drops
India,"@IndianTechGuide That's some serious heat coming our way! Stay cool and hydrated, Delhi NCR folks! Maybe it's time to break out the ice cream and cold drinks to beat the heat! 🍦🥤☀️",Extreme Heat / Heatwaves
Republic of the Philippines,"As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga,Tarlac at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/ys2CGAptoe","Storms, Typhoons, and Wind Events"
,Ang hirap mag work from home kasi tulog nalang ako nang tulog ??,Cold Weather / Temperature Drops
,Countries call for binding international treaty against plastic pollution at UN Ocean Conference https://t.co/vVxQC1T79c,Pollution
,Nahadlok ko nga mosaka pa ang tubig karong gabhiona,Coastal & Flooding Hazards
he. 21. active liker. rt heavy,@toasterford parang air pollution po ata,Pollution
"Camp Aguinaldo, Quezon City","WEATHER UPDATE | 24-HOUR PUBLIC WEATHER FORECAST Issued at 4:00 PM, 14 June 2025 SYNOPSIS: Intertropical Convergence Zone (ITCZ) affecting Mindanao and Eastern Visayas. Easterlies affecting the rest of the country. Forecast Weather Conditions Area: Mindanao and Eastern Visayas https://t.co/ase4QycNqj",Extreme Heat / Heatwaves
,"Video of the #floods in Cagayan de Oro, #Philippines shows the devastation caused by the #monsoon rains. https://t.co/LPT1jlwQW9","Storms, Typhoons, and Wind Events"
"carmen, Cdoc (Macanhan)",Sayanga gamiha eyy free letchon sa blvd nya kay kusog man ulan wakaapas,"Storms, Typhoons, and Wind Events"
New Delhi,"Moderate to intense spell of #rainfall with #thunderstorms and lightning, squally winds 80-100 kmph is going on over #Delhi and NCR Stay indoors and avoid travel unless necessary. - @Indiametdept https://t.co/mQA3pimr4A","Storms, Typhoons, and Wind Events"
,"RT @charlottescrtr: @JoywithAnger hi po!!! bcoz of typhoon postponed po yung event, nakapost po sa page ni tier one yung advisory. stay s…","Storms, Typhoons, and Wind Events"
,Sulumpaan ang tugnaw sa canberra. Ugto nga ugto ga aso baba ko mag hmbl. KALMAHI MAN. JULY PA PEAK SANG WINTER.,Cold Weather / Temperature Drops
,"🌊Farmers in the Philippines are concerned about the impacts of climate change, such as water scarcity and pest problems. 💬""Extreme heat and rains occur more often,"" says a local farmer. 🌱 With the support of @UNFAO and @DOST_PAGASA. we help farmers adapt to weather changes. https://t.co/uZEfJqnsMx",Pollution
,ang ginaw ginaw,Extreme Heat / Heatwaves
Nigeria,@AirdropWithMew @Humanityprot Humidity protocol is the alpha 📢 gHuman ✋,Pollution
,@grok is there any chances of Rain in Delhi NCR today?,"Storms, Typhoons, and Wind Events"
,"@volcaholic1 the Philippines. Event: An undersea volcanic eruption or seismic crack occurs. The sea is depicted as “boiling south of Japan”, indicating violent upheaval. It triggers a mega-tsunami, reportedly up to three times larger than the 2011 Tōhoku tsunami. This wave is predicted to",Geological Events
Jupiter,@JohnnyNash77 What would happen if a nuclear facility were bombed or destroyed? A meltdown or explosion at a nuclear facility could cause a large amount of radioactive material to be released into the environment. https://t.co/n9x3eXAzHj,Pollution
,"@elonmusk It depends on tech. For a country like.. say.. Philippines, where half of the year is rain season. For this reason Solar tech is unreliable. Unless the solar panels, are located in an ideal area around the world and there's a portal connecting the cables to Philippine consumers","Storms, Typhoons, and Wind Events"
Erie,@PaisleyBro62330 Delhi NCR people calling the US ‘barbaad’ while surviving 50°C heat and choking on pollution.,Extreme Heat / Heatwaves
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeNegrosOriental Earthquake Information No.1 Date and Time: 15 June 2025 - 10:53 PM Magnitude = 3.2 Depth = 006 km Location = 08.90°N, 122.97°E - 019 km S 23° W of Siaton (Negros Oriental) https://t.co/oG3ZroMPUn https://t.co/iBfXrHcPdX",Geological Events
,"An #earthquake with 4.80 magnitude has occurred near Namuac, Philippines @ 11:27:44 UTC #asia #light https://t.co/2zvnFJXXHt",Geological Events
"Makati, Philippines","WATCH: Students and teachers, don't forget to bring your umbrellas and rain gear tomorrow, June 16, 2025, the first day of school for 2025-26. Weather forecast app, Windy, showed heavy rains expected early afternoon in the Visayas, and later afternoon in many parts of Luzon, https://t.co/I5OulYFacE","Storms, Typhoons, and Wind Events"
"San Juan, Metro Manila","JUST IN: 3 patay dahil sa pagkalunod sa Misamis Oriental bunsod ng low pressure area at habagat. | via Angel Garcia, RMN Manila #DZXLnews558 #RMNnews #TatakRMN https://t.co/i71zbNjg8M",Extreme Heat / Heatwaves
Metro Manila,Walang patid ang declogging operations ng MMDA para goodbye sa bara at maging maayos ang daloy ng tubig sa mga drainage. Ang paglilinis ng mga baradong drainage ay bahagi ng serbisyo ng MMDA Flood Control and Sewerage Management Office para matiyak na malinis ang ating https://t.co/YScuz6tFmT,Coastal & Flooding Hazards
"Manila, Philippines","According to the weather forecast from PAGASA, residents of Metro Manila, La Union, Benguet, Tarlac, Pampanga, Bulacan, Cavite, Batangas, Palawan, and Antique can expect occasional rains. This wet weather is being brought about by the southwest monsoon. | via @Beatrice_Cuadra","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 14 #NCR_PRSD Issued at: 6:50 PM, 15 June 2025(Sunday) Heavy to intense rainshowers with lightning and strong winds are expected over Zambales, Bataan, Batangas, Rizal, Quezon and Nueva Ecija within the next 2 hours. Intense to torrential rainshowers https://t.co/PQvi9DmHmj","Storms, Typhoons, and Wind Events"
,RT @TheUnitedIndia2: Extreme Heatwave Grips North India Brace for the heat! 🌡️ The IMD has issued an orange alert as temperatures soar ab…,Pollution
Florida,@iAnonPatriot When I was in the Air Force I worked in the rain when it was rainy season in the Philippines. I also worked in the snow during blizzards in Colorado so I doubt rain will stop a parade for our military. I bet Tampon has never worked in the elements.,"Storms, Typhoons, and Wind Events"
Philippines,Ingat A'tin! Keep hydrated. Grabe heat index ngayon. SB19 LIVE IN BICOL @SB19Official #SB19 #GrupoDuplaInternacionaldoAno #SECAwards,Pollution
manila,might go back to manila this coming weekend. sana tumila na ulan.,"Storms, Typhoons, and Wind Events"
pinas,"RT @arielrojasPH: Weather Forecast for June 10, 2025, Tuesday Posibleng maging bagyo na ang LPA sa West Philippine Sea na patuloy na magpa…","Storms, Typhoons, and Wind Events"
,Overslept dahil ang sarap ng tulog sa lamig oops,Cold Weather / Temperature Drops
Republic of the Philippines,"As of 3:00PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal, Metro Manila, Bulacan at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/etwpsefInd","Storms, Typhoons, and Wind Events"
(+63) MARS,HUMID NGA https://t.co/OOcWKAfIO1,Pollution
🪄 Room of Requirement 🪄,"I do. What's crazier was the fact that Luzon hadn't even recovered yet from the magnitude 7.8 earthquake [maximum intensity of IX] that struck the island on July 16, 1990. That's the strongest earthquake that year and Pinatubo's eruption remains the biggest in the last 100 years. https://t.co/xe6w5PEAVJ",Geological Events
,Jusko may bago na kong allergy—allergy sa init-lamig. Bwisette! Pilipino ako na nakatira sa Pilipinas baketttt huhu,Pollution
,Here's what you need in your emergency go-bag for floods,Coastal & Flooding Hazards
,My tita's house got flooded again. 3rd time this year ??,Coastal & Flooding Hazards
Republic of the Philippines,RT @sciencekonek: PANOORIN: Muling kumakapal ang mga kaulapan sa Metro Manila at mga karatig na lugar ngayong hapon na posibleng magdulot m…,Extreme Heat / Heatwaves
"Dumaguete City, Central Visaya",Grabe naman ka tugnaw ning Dumaguete oy. 🤣 Tara Shot @dumaguete @bacong @sibulan,Cold Weather / Temperature Drops
Republic of the Philippines,"@MangrovePh @bongbongmarcos @WetlandsInt Rosales: Seryoso ba talaga ang pamahalaan sa paglutas sa problema sa kalikasan? Gusto daw nila protektahan, pero sila rin ang nagbibigay ng mga permit para wasakin ang bakawan, para magtambak sa reklamasyon. Ano ba talaga? #DearMrPresident #RestoreMangroveForests https://t.co/CmD6USrnSO",Coastal & Flooding Hazards
,Grabe lakas ng ulan. Hirap mag travel kasi zero visibility sa daan.,"Storms, Typhoons, and Wind Events"
suazo bar,@ealesdse HUWAT LANG NA SILAG MAKA CAMPING TA NA DILI SEASON SA HABAGAT,Extreme Heat / Heatwaves
Republic of the Philippines,"WATCH: On #WeatherHQ with @paodelrosario, DPWH Secretary Manuel Bonoan discusses flood mitigation and preparations as the rainy season hits the Philippines. #ItsABeautifulDay https://t.co/BSUXHdFCAf",Pollution
,"Ang ganda ng ulap, parang painting.",General Weather
,Mamaya naka sando na to sa init dito sa Manila 😎 https://t.co/6MiJ0dROAh,Extreme Heat / Heatwaves
,Niyanig ng magnitude 5 na lindol ang Cagayan ngayong Sabado ng hapon. https://t.co/jjTULdW8r6,Geological Events
ISIAH 60:22,sige naman sad ug dalugdog oy,"Storms, Typhoons, and Wind Events"
"Worldwide, USA, UK","Pondaguitan Earthquake Philippines - Magnitude 4.4 Earthquake Strikes 150 km SE of Pondaguitan, Philippines - June 15, 2025, at 08:45:00 UTC. https://t.co/MQAQDcZov9 https://t.co/DcNsY9SFXM",Geological Events
"Quezon City, Philippines","@gmanews hindi na nagtratrabaho ang animal na ito....puro panghihingi ng simpatiya, pansin at awa sa ibang lugar na hindi alam ang mga kasalbahihang ginaw niya....",Pollution
Republic of the Philippines,RT @sciencekonek: PANOORIN: Muling kumakapal ang mga kaulapan sa Metro Manila at mga karatig na lugar ngayong hapon na posibleng magdulot m…,Pollution
,Please check on your lolos and lolas. Vulnerable sila sa cold,Cold Weather / Temperature Drops
,"Aquaman: Nah I'll pass sa Pinas, masyadong competitive",Coastal & Flooding Hazards
,Property values near fault lines should be reconsidered,Geological Events
5th gen stan accnt,bilisan nyo lakas ng kulog at kidlat 😭🔫 baka mawalan ng kuryente ksbdksdnks,"Storms, Typhoons, and Wind Events"
,Strawberry farms in Benguet doing well pero iba crops struggling,Cold Weather / Temperature Drops
Quezon City,"General Flood Advisories Issued @6AM, 16 June 2025 Region 4A (CALABARZON) GFA#1 Region 4B (MIMAROPA) GFA#1 Region 6 (Western Visayas) GFA#2 Region 8 (Eastern Visayas) GFA#2 https://t.co/SIPavJEEZF","Storms, Typhoons, and Wind Events"
,@rashtrapatibhvn @PMOIndia @narendramodi @RaoNarbir @cmohry @DEFCCOfficial https://t.co/bLD5x6ggzy GREEN BELT AREA needs to be protected for the betterment of the environment around NCR. Already Gurgaon is at the brink of being converted to an arid zone.. 😭🌳🌳😭😭,Pollution
,Baha agad? Kahapon lang naglinis ng bahay! ?????,Coastal & Flooding Hazards
,Real talk: Flooding won't stop hanggang di tayo mag invest sa solutions,Coastal & Flooding Hazards
"Cebu City, Central Visayas",Lf same manly good catch magpa init sa lawas lang kay tugnaw #lahug #nivels #altercebu,Cold Weather / Temperature Drops
,Support coastal cleanup drives. Even small actions help,Coastal & Flooding Hazards
Makati,"WEATHER UPDATE: ‘PINAS, UULANIN NGAYONG HUNYO 13 — PAGASA Uulanin ngayong Biyernes, Hunyo 13, ang Batanes dahil sa Low Pressure Area (LPA) habang ang southwest monsoon o Habagat at easterlies ay magdudulot ng kalat-kalat na pag-ulan sa kanlurang bahagi ng Northern Luzon at https://t.co/28DyKzs83g",Pollution
,Walang ulan pero ang kapal ng clouds.,General Weather
Philippines,"MAGDALA NG PAYONG, KAPATID! Naglabas ng heavy rainfall outlook ang PAGASA dahil sa Hanging Habagat at Low Pressure Area (LPA), 11 a.m., June 12. Heavy rainfall outlook due to Southwest Monsoon and LPA Today (June 12) Yellow Warning: • Batanes • Cagayan • Pangasinan • https://t.co/KpBQe0CA35",Extreme Heat / Heatwaves
"Cebu City, Central Visayas",sige man lag ulan cebu oy,"Storms, Typhoons, and Wind Events"
Philippines,"The Low Pressure Area (LPA) will bring scattered rains over Batanes, Cagayan while the rest of Luzon, Visayas, and western Mindanao will have scattered rains due to the southwest monsoon or habagat, PAGASA reported. Click the photo to read more: https://t.co/Mc4Wr9t2e7",Extreme Heat / Heatwaves
,"Yung mga bahay na malapit sa dagat, ano na plano nila long term?",Coastal & Flooding Hazards
,Panahon talaga may effect sa katawan. Ramdam ko,General Weather
,@ligiabuzolla Typhoon Phanfone Claims Dozens Of Lives In Philippines. The storm set off lan,"Storms, Typhoons, and Wind Events"
jennierubyjane,ihunong lang tawn ang uwan ky luoy kayng dancers ani ron,"Storms, Typhoons, and Wind Events"
,"RT @ABSCBNNews: [As of 2:21 p.m., Sunday, June 15, 2025] Moderate to heavy rainshowers with lightning and strong winds are expected over t…","Storms, Typhoons, and Wind Events"
,Ang tugnaw ron murag mo ulan unya.,General Weather
,Storm warning in the Philippines: Bus swept away by floods https://t.co/IC0vgvKy3h,"Storms, Typhoons, and Wind Events"
Philippines,@HSShironnKaito Umagang kay ginaw ✨️,Extreme Heat / Heatwaves
🇵🇭🇵🇭,@rinkbenyatip Welcome to Philippines💕....take care because it's raining season in philippines...,"Storms, Typhoons, and Wind Events"
,"Recent #Earthquake: M 4.8 - 65 km N of Namuac, Philippines reported at 09:27:44 UTC (22 minutes ago). #EarthquakeAlert. See more details at https://t.co/quqtH39YWh. How do you prepare? Share tips and stay safe! #earthquakePrep. Data provided by #usgs",Geological Events
,Posible ang biglaang pagbaha at pagguho ng lupa sa mga nabanggit na lugar sa oras ng thunderstorm. [2/2],Geological Events
"North Carolina, USA","Huge thank you despite the poor weather conditions on Lubang tonight and the heavy rain in Manila this Independence Day evening 2 the Government of Lubang, it's executive+staff of Gen. Geronimo for taking time to further P-HADR USA Philippines Partnership @USAmbPH @b_bash65824","Storms, Typhoons, and Wind Events"
"Mumbai, India","RT @DDNewslive: #NewsNight | Scorching heat continues to grip North India, with Delhi NCR under a red alert as temperatures cross 45°C. Mea…",Extreme Heat / Heatwaves
National Capital Region,New LPA forms in PAR; tropical depression outside becomes Tropical Storm Wutip https://t.co/jYaHHxLHV7 via @rapplerdotcom,Extreme Heat / Heatwaves
Philippines,"#WeatherAlert: The new low pressure area has a ""medium"" chance of developing into a tropical depression in the next 24 hours, says PAGASA on Wednesday afternoon, June 11. https://t.co/xNXDHVg2fI",Extreme Heat / Heatwaves
