user_location,text,category
United Kingdom,"Mount Pinatubo Erupts (Philippines) On June 15, 1991, Mount Pinatubo erupted in one of the 20th century’s largest volcanic events, killing hundreds and displacing thousands. The eruption’s global effects included a temporary cooling of Earth’s climate due to ash in the https://t.co/V7wYaEbZHb",Geological Events
"Brgy. Mali-ao, Pavia, Iloilo",The Visayas region is expected to experience cloudy skies with scattered rains and thunderstorms caused by the Southwest Monsoon. Possible flash floods or landslides may occur due to moderate to heavy rains. #PanayNews,"Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 10 #NCR_PRSD Issued at: 12:51 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Bulacan, Quezon, Laguna, Cavite, Batangas, Metro Manila, Rizal, Zambales and Bataan within the next 2 hours. All are https://t.co/Eb2K6HHZ1A","Storms, Typhoons, and Wind Events"
"Reading, Berkshire.","Global #climate hazards @UKHSA: 🌀storm WUTIP Cambodia, China, Laos, Philippines, Thailand, Vietnam 🌧️floods over Afghanistan, Bangladesh, Indonesia, Myanmar, Vietnam, Philippines, South Africa, Trinidad &amp; Tobago, USA 🔥wildfires in Canada, USA, France https://t.co/BVpwYGPjzM https://t.co/7Y9ApLaoqp","Storms, Typhoons, and Wind Events"
next to u,ang ginaw lagi i loveeee,Extreme Heat / Heatwaves
Bharat,"@mauna_adiga We ,in NCR, are waiting for few showers knowing that one downpour and few areas will turn Venice.😊","Storms, Typhoons, and Wind Events"
,"@Oteachjohn Growing blueberries has been a learning experience. Didn’t harvest much last yr, tested my soil, ph low, added baking soda. They liked that &amp; all the rain! Hope you’re having😎 a great day, John! 😊","Storms, Typhoons, and Wind Events"
💙,"RT @bumaBAgyo: Sa panahon ng tag-ulan, mukhang hindi lang bagyo ang puwedeng magpabaha. Maaaring ang Habagat (lalo na kapag pinapalakas ng…","Storms, Typhoons, and Wind Events"
,"WPAC Tropical Weather Outlook - 6/13/25. Severe Tropical Storm #Wutip (#01W) continues to lurk near Hainan Island. 94W becomes extratropical, and a new disturbance near the #Philippines has a low chance of development next week. https://t.co/Go3OJH4yLE","Storms, Typhoons, and Wind Events"
"Davao City, Davao Region",Hoy Meralco at PLDT ulan lang naka ilang patay sindi ng kuryente at nawala internet at dial tone?! Paano na kung may bagyo?! 🙄 Naninira kayo ng appliances!,"Storms, Typhoons, and Wind Events"
,Enjoy the Philippines... Medyo maulan Ngayon ang panahon Doon... Ingat Ka ... Alam KO aalagaan Ka Ng mga Filo fans Doon.🌻 Mahal Ka na min☺️🫶 @malisorn00 #FayePeraye https://t.co/ouRtFa5dWF,"Storms, Typhoons, and Wind Events"
,"#Monsoon shd enter #Delhi NCR region, #Gurgoan #Faridabad #Noida #Ghaziabad #Delhi on Sunday June 15 ⛈️🌧 Moderate to heavy rains expected! Source - #Ventusky Weather App All Delhiites Please Pray ❤️🙏 #DelhiRains #Monsoons https://t.co/2eK6X71ro7","Storms, Typhoons, and Wind Events"
,Climate sensitivity is real. Nakakaaffect sa health,General Weather
,"RT @IndiaToday: Heavy rain and strong winds hit Delhi-NCR on Sunday, uprooting several trees and bringing much-needed relief from the scorc…","Storms, Typhoons, and Wind Events"
"Calabanga, Bicol Region","📍 Bicol River Esplanade, Naga City If you want a mas relaxed place and less usok kesa sa SM bancheta pede dito ❤️ https://t.co/EV7CJ7rQy0",Pollution
click the link for more info,medyo cloudy ang weather nya pero ang init pa rin 🫠,Extreme Heat / Heatwaves
,Ayaw undang uwan kutob ugma,"Storms, Typhoons, and Wind Events"
,Budget for disaster preparedness vs disaster response. Prevention is cheaper!,Geological Events
,@63untitled nag dagat pero habagat na,Pollution
,RT @playuhh89: Kusugas uwan. Utognaw🥶 #AlterCebu https://t.co/CkiOnBRikf,Cold Weather / Temperature Drops
CHRESTINAAAAA,Ka alimuot jud diris Kab uy,Extreme Heat / Heatwaves
Republic of the Philippines,"Villamil: Dito sa Metro Manila at nalalabing bahagi ng bansa, ang easterlies ang weather system na iiral kaya asahan ang mainit at maalinsangang panahon. Sasamahan lamang 'yan ng mga biglaan at panandaliang pag-ulan na dulot ng thunderstorms.","Storms, Typhoons, and Wind Events"
she/her,@Harrrussy Real the weather here in the ph is so gloomy and cozy i wanna bedrot till the week is over,Pollution
,"WARNING(June 10,Tues.5:40PM):Metro Manila at Parts ng West Sections ng Luzon possible maging mas maulan Bukas (Wednesday) dahil sa #Habagat .Sa Metro Manila possible ang On and Off na mahina hanggang sa katamtaman paminsan malakas na ulan. Maghanda sa biglaang mga pagulan. https://t.co/1WZwMJO21K","Storms, Typhoons, and Wind Events"
,Childhood weather memories vs now. Night and day difference,General Weather
,"RT @IndiaToday: Heavy rain and strong winds hit Delhi-NCR on Sunday, uprooting several trees and bringing much-needed relief from the scorc…","Storms, Typhoons, and Wind Events"
,RT @nikoalalouise: Grabeee ang init dito sa pinas 🫠🔥 GWENETH APULI dyan ka muna pls hahaha baliwin mo lng kami 🙉,Extreme Heat / Heatwaves
Turn on Notification 🔔,"🚨 🚨 #BreakingNews Heavy rain, strong winds lash Delhi-NCR, storm uproot trees https://t.co/6Hn26Lw1Jl Heavy rain strong winds lash DelhiNCR storm uproot trees #TrendingNews #BigBreaking","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Heavy Rainfall Warning No. 7 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 11:00 AM, 12 June 2025(Thursday) YELLOW WARNING LEVEL: Zambales. ASSOCIATED HAZARD: FLOODING in flood-prone areas. Meanwhile, expect light to moderate rains over Metro Manila, Cavite, https://t.co/TcM7ZHOAEF","Storms, Typhoons, and Wind Events"
,Why does it always rain when I hang my laundry?,General Weather
,BAGYO X HABAGAT Bagyo sa West Philippine Sea sa labas ng PAR pinalalakas ang SW monsoon (Habagat) na magdadala ng ulan sa western section ng Luzon. #WeatherAlert #StormAlert #Invest92W #92W https://t.co/fFClX2RiKc,"Storms, Typhoons, and Wind Events"
,"RT @eq_map_es: 【M4.8】REGION DE LAS ISLAS BABUYAN, FILIPINAS 39.0km 14/06/2025 09:27:44 UTC #Sismo (G)https://t.co/HavmHqh0Ap (USGS)https://…",Geological Events
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 5 #NCR_PRSD Issued at: 5:41 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Nueva Ecija, Zambales, Pampanga, Bulacan, Cavite, Batangas and Quezon within the next 2 hours. All are https://t.co/Fp3ag8kEuc","Storms, Typhoons, and Wind Events"
,Strong wind hitting the windows�sounds scary.,General Weather
In NCity w/🌹🍑 & 🐶🐱 & 🌷🐈,"Sobrang humid 😵‍💫 kung gusto mong umulan, umulan ka na please para lumamig na 😭",Extreme Heat / Heatwaves
"Camp Aguinaldo, Quezon City","WEATHER UPDATE | 24-HOUR PUBLIC WEATHER FORECAST Issued at 4:00 PM, 15 June 2025 SYNOPSIS: Intertropical Convergence Zone (ITCZ) affecting Mindanao and the eastern section of Visayas. Easterlies affecting the eastern section of Luzon. Forecast Weather Conditions Area: Eastern https://t.co/SzBPTxFrXR","Storms, Typhoons, and Wind Events"
Republic of the Philippines,"Magdadala ng mga pag-ulan sa ilang bahagi ng Luzon nitong Lunes ang isang low pressure area (LPA), ayon sa weather forecast ng PAGASA. https://t.co/jgLjctI7jq","Storms, Typhoons, and Wind Events"
,Medyo mahangin ahhhhh hahaha,Extreme Heat / Heatwaves
,Paano mag function as human pag ganito panahon?,General Weather
,"Makulog ang langit, murag mo-ulan unya.",General Weather
,"Gustong gusto ko talaga dito sa korea lahat ng bagay almost to accurate, weather forecast &amp; transpo schedule sa app. Ang forecast since this morning ay 6pm ang rain and at exactly 5:47 pm bumuhos na yung ulan 🥲 Di na ako nakalabas hahahaha kasi I jwu. https://t.co/2bXPCxFMfo",Extreme Heat / Heatwaves
,"@QuoteChain_AI While CT chased shiny RWA tokens, I dumped mine to help my uncle in Manila rebuild his food cart after the typhoon destroyed everything. No pump, just survival. He’s frying fishballs again—but for how long, when every storm’s debt still looms? Crypto’s real price is in lives, not","Storms, Typhoons, and Wind Events"
"Hagonoy, Bulacan",grabe naman sa anger ang kulog at kidlat. taena nyo kasi pinalabas nyo ShuKla,"Storms, Typhoons, and Wind Events"
lima,"Typhoon Phanfone Claims Dozens Of Lives In Philippines. The storm set off landslides, flooded low-lying villages,",Geological Events
,"Grabe ang humidity, bisan walay uwan basa imong likod.",General Weather
"Quezon City, National Capital","One of the Philippines’ Mount Everest summiters, Miguel Mapalad is working with Delimondo for a special Mount Everest packaging whose proceeds will help fund the Sagarmatha Pollution Control Committee — the group in charge of cleaning up the mountain #MountEverest https://t.co/3zc5JKNPa6",Pollution
"Manila, Philippines","LPA sa hilagang Luzon, mataas ang tyansa na maging unang bagyo sa bansa ngayong taon #Balansyado","Storms, Typhoons, and Wind Events"
Parañaque,"Patuloy na kumikilos palayo sa Pilipinas ang tropical storm Wutip ngunit hinihila pa rin nito ang habagat kaya magiging maulan pa sa Huwebes, June 12, lalo sa kanlurang bahagi ng bansa.Samantala, isang low pressure area ang nabuo mula sa kumpol ng ulap sa silangan ng Luzon.","Storms, Typhoons, and Wind Events"
,"RT @keuniichiwa: Last time na pumunta sila dito, ang clear din ng mayon. E kahapon grabe ang kulimlim at maulan. Iba talaga ang limang bano…","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 19 #NCR_PRSD Issued at: 5:00 AM, 16 June 2025(Monday) Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon within the next 3 hours. All are advised to take precautionary measures against the impacts associated with https://t.co/vWx4hl7K4m","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 3 #NCR_PRSD Issued at: 2:51 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon and Cavite within the next 2 hours. The above conditions are being experienced in Batangas(Tanauan, Santo https://t.co/UZ19c2yKe1","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 7 #NCR_PRSD Issued at: 11:00 AM, 10 June 2025(Tuesday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Pampanga, Bataan, Bulacan, Metro Manila, Cavite, Batangas and Quezon within the next 2 hours. The above https://t.co/Cxk2aRErXD","Storms, Typhoons, and Wind Events"
"Reading, Berkshire.","Global #climate hazards @UKHSA: 🌀storm WUTIP Cambodia, China, Laos, Philippines, Thailand, Vietnam 🌧️floods over Afghanistan, Bangladesh, Indonesia, Myanmar, Vietnam, Philippines, South Africa, Trinidad &amp; Tobago, USA 🔥wildfires in Canada, USA, France https://t.co/BVpwYGPjzM https://t.co/7Y9ApLaoqp","Storms, Typhoons, and Wind Events"
,Lakas kulog kidlat,"Storms, Typhoons, and Wind Events"
,Katamtaman hanggang sa malakas na pag-ulan na may kasamang pagkidlat at malakas na hangin ang mararanasan sa mga sumusunod na lugar batay sa 11:00 a.m. advisory ng #PAGASA sa loob ng susunod na 2 oras: -Metro Manila -Cavite -Bulacan -Bataan -Quezon -Pampanga [1/2] https://t.co/z3afm40PMI,Pollution
USA,Rainy Season has arrived in the #Philippines 🇵🇭 https://t.co/xRbQZiTrFY,"Storms, Typhoons, and Wind Events"
,"RT @saachi_baat: दिल्ली-NCR में रातभर हुई बारिश से गर्मी से राहत, मौसम हुआ सुहावना #heatwave #delhirain #DelhiWeather #WeatherUpdate https…",Pollution
,Grateful for cool weather pero scary isipin yung future,Cold Weather / Temperature Drops
RT's Are FYI Purposes Only,"Delhi-NCR is currently experiencing extreme heat, with temperatures hitting 43.3°C and a scorching feel of 51.9°C. The IMD has issued a red alert as North India faces relentless heatwaves. Stay hydrated, avoid outdoor activities during peak hours, and pr… https://t.co/8e96qfo330",Extreme Heat / Heatwaves
"Manila, Philippines","LPA sa Northern Luzon, lumaki ang tiyansa na maging bagyo #Breaktime","Storms, Typhoons, and Wind Events"
,Fashion bloggers: It's my time to shine,Cold Weather / Temperature Drops
London,"Taxis &amp; PH (2) Q No: 2025/2108 @HinaBokhariLD Private hire numbers have risen sharply, leading to more congestion, pollution, and lower wages for both taxi and private hire drivers. What action are you planning to take to create a fairer system?",Pollution
,Pano natin mare-mitigate yung effect ng climate change sa coastal communities?,Coastal & Flooding Hazards
"Manila, Philippines","According to its weather forecast, the ITCZ may affect Mindanao and the eastern section of Visayas, while the easterlies may impact the rest of the country. https://t.co/dXwdx9bTBM",Pollution
"Davao, Philippines","current weather in Davao: fog, 23°C, 94% humidity, wind 3kmh, pressure 1010mb",Extreme Heat / Heatwaves
India,"Weather Forecast for June 11, 2025, Wednesday Papalayo ang bagyo at walang epekto sa bansa. Maulan sa Luzon halos buong araw dahil sa Habagat. Uulan naman sa tanghali sa Panay at sa hapon at gabi sa Eastern Visayas at eastern Mindanao. ⛈️ JABYU☔️ https://t.co/bBmbqt2cHp","Storms, Typhoons, and Wind Events"
,Hala unsa maning uwan wa may plano gaundang,"Storms, Typhoons, and Wind Events"
Philippines,"Meanwhile, the easterlies will be experienced over Metro Manila and the rest of the country, bringing partly cloudy to cloudy skies with isolated rainshowers or thunderstorms. (2/2)","Storms, Typhoons, and Wind Events"
Philippines,"WEATHER UPDATE: The intertropical convergence zone (ITCZ) will be affecting Mindanao and Eastern Visayas this Sunday, June 15, bringing cloudy skies with scattered rains and thunderstorms, according to PAGASA. (1/2) https://t.co/2eoEiivy2A","Storms, Typhoons, and Wind Events"
,Arthritis ng lola ko sumasakit pag ganito kalamig ??,Cold Weather / Temperature Drops
,"Same reaction to my 11 yrs old self na bagong salta sa Manila mula probinsya. Nagpipigil pa huminga kasi hindi sanay sa usok, sa tambak na basura, at laging nahihilo pag sumasakay sa jeep. 😭😅 https://t.co/x028j7FPEt",Pollution
,"Katamtaman hanggang sa malakas na pag-ulan na may kasamang kidlat at malakas na hangin ang inaasahan sa mga sumusunod na lugar, sa loob ng susunod na dalawang oras batay sa 2:21 p.m. advisory ng #PAGASA: -Metro Manila -Bulacan -Cavite -Laguna -Batangas -Rizal -Zambales [1/2] https://t.co/wdbqsQzobH",Extreme Heat / Heatwaves
"The Afterlife, Night City ",@CBWPowder Antalya is humid in general.,Pollution
"Cebu City, Central Visayas","Officials blame Cebu’s persistent flooding on the community’s lack of discipline, which they say weakens flood control efforts amid heavy rains from the southwest monsoon and a low-pressure area affecting the province from June 6 to 11. #CDNDigital READ STORY HERE: https://t.co/g6Ih5bmZsA","Storms, Typhoons, and Wind Events"
Republic of the Philippines,"@luisitosantos03 𝐔𝐏𝐃𝐀𝐓𝐄: As of 5:27PM, Dalupiri Island, Cagayan, niyanig ng magnitude 4.9 na lindol https://t.co/MGTsOej6X4",Geological Events
Lui 𓏌,@Acquires_ naks nature trip. san ba may goods na place? yung wala rin sanang polusyon,Pollution
web3,"RT @Codlyn7777: In November 2013, Typhoon Haiyan smashed into the Philippines with 195 mph winds, 6,000+ lives lost, entire cities wiped ou…","Storms, Typhoons, and Wind Events"
Pasig City,"Gayunman, sinabi ng PAGASA na ilang bahagi ng Northern at Western Luzon at Mindanao ang posibleng makaranas ng “localized near average to below average temperatures” simula Setyembre hanggang Oktubre. | via DZME News Basahin: https://t.co/E1EQQVa5QW https://t.co/qYQZkhTjze",Extreme Heat / Heatwaves
,Earthquake ba yan or sumayaw lang yung mataba kong kapitbahay?,Geological Events
,May cracks na yung building namin after ng lindol ??,Geological Events
New Delhi,"Light to moderate rainfall accompanied with light thunderstorm and lightning (30-50 Km/h gusty winds) is likely to occur at few places of Delhi ( Narela, Bawana, Alipur, Kanjhawala, Rohini, Badili, Mundaka, Pashchim Vihar, Jafarpur, Nazafgarh), NCR ( Bahadurgarh, Faridabad, https://t.co/1pITs97E8a","Storms, Typhoons, and Wind Events"
Bangalore,"#Philippines 🇵🇭 Severe flooding hit the Camaman-an area of ​​Cagayan de Oro City, Philippines, on June 10, 2025. Heavy rains associated with the southwest monsoon (Habagat) and a low pressure area caused flash floods, submerging streets and residential and commercial areas. Two https://t.co/JZ4hEEQohX",Extreme Heat / Heatwaves
,Hay ang hirap maging Pinoy minsan esp pag ganito kadaming disasters,Coastal & Flooding Hazards
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 3:57 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga, Tarlac and Zambales within the next 2 hours. The above https://t.co/RXtnkLigA8","Storms, Typhoons, and Wind Events"
P.A.R.,"Weather Forecast for June 12, 2025, Thursday Palayo pa ang bagyong Wutip samantalang pa-hilaga naman ang LPA sa silangan ng Luzon. Maulan pa sa Luzon at Visayas dahil sa Habagat. Uulan din sa hapon sa maraming lugar sa Mindanao. JABYU☔️ https://t.co/cJdVxgUShz","Storms, Typhoons, and Wind Events"
,Tapos may bagyo pa na nagpalala ng lahat. Talk about disasters on crack. 🙃,"Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 3:57 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga, Tarlac and Zambales within the next 2 hours. The above https://t.co/RXtnkLigA8","Storms, Typhoons, and Wind Events"
USA,@KaRaRacn75 Humid as fvck,Pollution
,Posible ang biglaang pagbaha at pagguho ng lupa sa mga nabanggit na lugar sa oras ng thunderstorm. [2/2],"Storms, Typhoons, and Wind Events"
Earth,"RT @dzbb: As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila…","Storms, Typhoons, and Wind Events"
,"Lahi rjud sya sa normal na hangin ug sa bugnaw na hangin, impossible kaau tu ay kay naa kos gawas",Cold Weather / Temperature Drops
"Quezon City, PHILIPPINES","Rainfall Advisory No. 2 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 11:00 PM, 09 June 2025(Monday) Light to moderate with occasional heavy rains affecting Nueva Ecija, Bulacan, Tarlac, Pampanga, Zambales, Bataan, Metro Manila, Rizal, Cavite, Batangas, Laguna https://t.co/0S0OsLoeTr","Storms, Typhoons, and Wind Events"
Diamniadio,RT @Chabadi95: @SalifBA19 Ma ngi sa ginaw,Pollution
"Quezon City, Philippines 1101",BULKANG TAAL Buod ng 24 oras na pagmamanman 16 Hunyo 2025 alas-12 ng umaga #TaalVolcano Filipino: https://t.co/wNKsbVj6Nr English: https://t.co/LcQaGA2JxP Volcano: Taal Alert Level: 1 Status Alert Level: Bahagyang aktibidad Volcanic Earthquake: 0 volcanic earthquakes https://t.co/aC2frYmygc,Geological Events
New Delhi,"CAQM, CSIR-CRRI, SPA sign MoU to reduce dust pollution via urban road redevelopment Nine (09) highly urbanized / industrialized cities of NCR, namely, Delhi, Faridabad, Gurugram, Sonipat, Ghaziabad, Noida, Greater Noida, Bhiwadi and Neemrana, to be taken up in the first phase of https://t.co/p6dpnrrnJP",Pollution
,Flood alerts again. Di pa nga natutuyo yung kahapon,Coastal & Flooding Hazards
,Sharing reliable sources about climate science para sa mga skeptics,Coastal & Flooding Hazards
"Manila, Philippines","𝗦𝗜𝗚𝗡𝗜𝗙𝗜𝗖𝗔𝗡𝗧 𝗥𝗔𝗜𝗡𝗙𝗔𝗟𝗟 𝗧𝗛𝗥𝗘𝗔𝗧 𝗧𝗢𝗗𝗔𝗬⚠️ For 12 June 2025 (Thursday) May banta ng malalakas na pag-ulan sa ilang bahagi ng Luzon dulot ng #habagat ngayong Araw ng #Kalayaan2025, ayon sa pinakahuling abiso ng PAGASA. 🟡 𝗞𝗔𝗧𝗔𝗠𝗧𝗔𝗠𝗔𝗡 https://t.co/D6utnnhZD2",Extreme Heat / Heatwaves
Republic of the Philippines,♥️ Sakto sa panahon na bugnaw. #AlterCebu #philippines2025 https://t.co/PZ6F3iZsm5,Cold Weather / Temperature Drops
,Climate change 101: Bakit mas madalas na ang flooding ngayon,Coastal & Flooding Hazards
"Cebu City, Philippines",Heavy rain with wind again now here in cebu city,"Storms, Typhoons, and Wind Events"
,how's the weather in your area? humid. ayaw pa kasi uulan @SB19Official #SB19 #SB19xBBPilipinas2025,Extreme Heat / Heatwaves
,"Ang init sa Pilipinas juskopo 😭 akala ko tapos na summer, bakit ganito pa rin",Pollution
,Take note: weather patterns shifting significantly,General Weather
chanchal mann ati random,"@mbbsarc Nahi bhai cloudy weather tha, sunset time ka hai, to sun to clouds ke piche dikh nahi raha niche side sky orange dikh raha tha",Extreme Heat / Heatwaves
,Historical earthquakes shaped our building codes today,Geological Events
,Kagulat yung kulog at kidlat ah hahahaha,"Storms, Typhoons, and Wind Events"
,Volcanic earthquakes detected. Should we be worried?,Geological Events
,@PhilNews24 Dahil sa habagat magdudulot ng pag ulan sa ibat ibang parte ng ating bansa . Ingat po tayong lahat,Pollution
"Camp Aguinaldo, Quezon City","WEATHER UPDATE | 24-HOUR PUBLIC WEATHER FORECAST Issued at 4:00 PM, 12 June 2025 SYNOPSIS: At 3:00 PM today, the Low Pressure Area (LPA) was estimated based on all available data at 200 km North of Itbayat, Batanes (22.6°N, 121.7°E). Southwest Monsoon affecting Luzon and the https://t.co/NGKYYp57GC",Pollution
,Ka cuddle da bi ka tugnaw🤤🥴 #alterbagets #alteriloilo,Cold Weather / Temperature Drops
,Yung trauma ng flood stays with you talaga. Kahit ulan lang kinakabahan nako,Coastal & Flooding Hazards
"Bruyères-Le-Chatel, France",🔔#Earthquake (#lindol) M3.1 strikes 24 km NE of Bacolod City (#Philippines) 16 min ago. More info: https://t.co/unvlFw01qm,Geological Events
"South Australia, Australia","For those of you asking me when I'm back to Australia, I will be leaving on Saturday night to be home on Sunday morning. Here in Philippines weather is too cold ❄️🥶. And it's a rainy day https://t.co/GQM7CsVuse","Storms, Typhoons, and Wind Events"
Canada,"@fierceLady08 Kana day, Maau na para kirig2 kas ka tugnaw unya kamata dayon ka.😆🤣",Cold Weather / Temperature Drops
Manila,bukod sa mainit minsan konting ulan bumabaha na sa ibang part sa manila 😭,"Storms, Typhoons, and Wind Events"
11:10:00,pupunta akong japan na sobrang tan hesus Ph heat is no joke💀,Pollution
,@tinyfleu ☑️ Al-Aqsa Flood ☑️ Al-Aqsa Fire ⏹️ Al-Aqsa Tsunami,Coastal & Flooding Hazards
,"According to studies, by 2050 lulubog na daw parts ng Manila Bay ??",Coastal & Flooding Hazards
,"Philippines starts getting cold cuz it's raining season starts, but who cares gonna dance this in the rain!!!! https://t.co/YlHpEt2mwi",Cold Weather / Temperature Drops
,Nag aalala ako sa future ng mga anak natin kung ganito ang climate,Coastal & Flooding Hazards
islang pantropiko,"Hoy ka grabes hangin?!?! 😳 Keep safe, Cebu!!",Pollution
,The temperature dropped suddenly�what�s happening?,General Weather
,@63untitled nag dagat pero habagat na,Extreme Heat / Heatwaves
.. cīvis .. Sky,"RT @sandeepkaushis4: Light rain likely at some places USA(Idaho),Mexico,S.Argentina, Philippines,Hongkong,A&amp;N,Kerala, TN,AP,TS,Coastal Karn…","Storms, Typhoons, and Wind Events"
"Lungsod ng Maynila, Pambansang",@HughRino @infinity_spa_ph Ang init pala ngayon. Akala ko malamig. Grabe ang init 🫢🤗,Extreme Heat / Heatwaves
,Ingat sa mga taga coastal areas. Possible storm surge daw ??,Coastal & Flooding Hazards
,Panahon mo na naman tayo ngayon ??,General Weather
,"Delhi-NCR was rocked by fierce pre-dawn storms: winds hit 104 km/hr, temps plunged 8°C in 2 hrs, and hail lashed parts of the city. IMD warns of more rain, storms, and possible hail till noon. Red alert in place. 🌩️🌧️ https://t.co/xfJ5up7raq","Storms, Typhoons, and Wind Events"
The Zone,"bukas na ko manood mga videos, anlakas ng ulan . HAHAHA shutek","Storms, Typhoons, and Wind Events"
,"RT @sean94272: Good Morning Qc! Looking for sure client around metro manila, Available Today! 📉 sabayan naten ang maulan na panahon after…","Storms, Typhoons, and Wind Events"
,"Humok ang hangin, presko kaayo sa paminaw.",General Weather
"ÜT: 14.689889,121.04412",RT @p_hadr: Huge thank you despite the poor weather conditions on Lubang tonight and the heavy rain in Manila this Independence Day evening…,"Storms, Typhoons, and Wind Events"
Pilipinas,maginaw sa ofc 🥶,Extreme Heat / Heatwaves
peaks & valley of ong's chest,RT @sciencekonek: TIGNAN: Kumakapal at lumalawak na ang mga kaulapan ng #habagat (southwest monsoon) sa kanluran ng Luzon at Visayas na pos…,"Storms, Typhoons, and Wind Events"
"Bruyères-Le-Chatel, France",🔔#Earthquake (#lindol) M3.6 strikes 27 km W of Cagayan de Oro (#Philippines) 6 min ago. More info: https://t.co/mud9HnWQoA,Geological Events
,Mayon is acting up again. Praying for Bicol residents ??,Geological Events
"Calamba City, Calabarzon",Ulan ulit?,"Storms, Typhoons, and Wind Events"
,@damnmikha grabi talaga ung hangin sa ibang bansa nakakabaliw🥰🥰🫶🫶,Extreme Heat / Heatwaves
"Gurgaon, India","Got roasted royally in NCR's heat as a ""warm"" welcome🙂",Extreme Heat / Heatwaves
,Init gihapon ang Cebu 🥵,Extreme Heat / Heatwaves
,"WARNING(June 9,Mon.5:54PM):Metro Manila at mas malaking bahagi ng Parts ng(West Sections ng Luzon) possible mas maging maulan bandang Wednesday(June 11) o Thursday(June 12)dahil sa #Habagat. Possible maging mas maulan sa parts ng West Sections ng Visayas Bukas(Tues.) o Wednesday https://t.co/QBDaqqcwlD",Pollution
Republic of the Philippines,"Lakas na naman ng ulan, for sure baha na naman dito sa Davao https://t.co/dHZqGwar8X","Storms, Typhoons, and Wind Events"
Mumbai,Earthquake + Tsunami: July -August 2025. Japan - Indonesia Sea.,Geological Events
"Lipa, Batangas, Philippines","@miles_commodore I was scuba diving in the Philippines back in 87, night dive. Banka boat with outriggers on each side. On the way back the waves starting picking up, wind and rain. I said this reminds me of H5O! Smoke was coming from the engine so I told my GF to ask about it, she it's ok...","Storms, Typhoons, and Wind Events"
,Historical data shows pattern daw. What does it mean?,Geological Events
"Quezon City, PHILIPPINES","Thunderstorm Watch #NCR_PRSD Issued at: 10:00 AM, 15 June 2025 Thunderstorm is MORE LIKELY to develop over Greater Metro Manila Area(Metro Manila, Bulacan, Rizal, Laguna and Cavite) within 12 hours. All are advised to continue monitoring for updates. https://t.co/4DzQ4zYfxP","Storms, Typhoons, and Wind Events"
,Me: I hate init / Also me: Bakit naman ang lamig???,Cold Weather / Temperature Drops
Guwahati,Current temperature of guwahati - 30°c Humidity- 79% #temperature #WeatherUpdate #heatwavealert #heatwaves #guwa,Pollution
"Hyatt Garden Building, Dolores","Tatlumpu’t apat na taon na ang nakalipas mula nang pumutok ang Bulkang Pinatubo—ang pangalawang pinakamalaking pagsabog ng bulkan noong ika-20 siglo. Nagdulot ito ng matinding epekto sa 364 na komunidad at 2.1 milyong katao, na nawalan ng kabuhayan at tahanan. https://t.co/5AYTz1rNYv",Geological Events
,First time ko na experience ng ganitong taas na baha. Traumatic pota,Coastal & Flooding Hazards
"Manila, Philippines","[As of 12:51 p.m., Sunday, June 15, 2025] Moderate to heavy rainshowers with lightning and strong winds are expected over the following areas within the next 2 hours, according to PAGASA. #WeatherPatrol Metro Manila Bulacan Zambales Bataan Quezon Laguna Cavite Batangas Rizal https://t.co/9gCzyLxqt3","Storms, Typhoons, and Wind Events"
,Hindi rin nakakaapekto ang Habagat sa Luzon at Visayas ngunit may mga tsansa ng pag-ulan dulot naman ng Easterlies. Posibleng maranasan din sa Extreme Northern Luzon ang pag-ulan bunsod pa rin ng parehong weather system. (Source: PAGASA) 2/2,Pollution
